Index,ObsDur,TSCD,fTaR_0.5,fTaR_0.25,fTaR_0.1,fTaR_0.05,fTaR_0.025,fTaR_0.01
2775,0.295952394,0.926615414,0.681204597,1.189059656,1.812304768,2.260911228,2.695173704,3.25166349
2776,2.064330618,0.997766712,0.581806729,1.134453639,1.891169679,2.465280871,3.034902653,3.777916438
2777,5.064492089,1.550573396,0.875857635,1.647351379,2.659590915,3.410396007,4.146763078,5.098834798
2778,0.146987401,1.927830554,1.317658627,2.429175969,3.861497913,4.917754144,5.952678703,7.291358024
2779,0.086548184,1.611674114,1.138248887,2.116107224,3.38585784,4.325855045,5.24877715,6.444539229
2780,0.100026347,1.400373595,0.862488655,1.600963883,2.562254669,3.273171552,3.969679267,4.869757726
2781,0.219127788,1.398734435,0.870984966,1.624099796,2.609940523,3.341273755,4.059016981,4.98784162
2782,0.237854949,0.975735179,0.700685346,1.343689493,2.212883529,2.867911694,3.515655745,4.358340877
2783,1.972376822,1.34437303,0.795234959,1.662686122,2.917006187,3.898718834,4.890507537,6.204262292
2784,1.159407051,1.215268922,0.894261755,1.747704798,2.903147409,3.779730119,4.652590402,5.797689135
2785,0.249251284,1.225681101,0.861689028,1.605320579,2.599599791,3.348636652,4.091125866,5.060694992
2786,1.003217086,1.308557031,0.787456424,1.297331279,1.897605652,2.320966179,2.726527186,3.242161543
2787,0.887783616,1.204483632,0.865646135,1.663710593,2.735135351,3.540544345,4.336522688,5.372265525
2788,0.269761291,1.204490338,0.97252064,1.98349427,3.391991856,4.475592262,5.562217235,6.995490567
2789,2.754636853,1.056691823,0.73682023,1.434609064,2.389007405,3.114614489,3.836423386,4.781017324
2790,0.142976186,1.399661251,1.216865375,2.24927102,3.571098276,4.540981786,5.488023297,6.709240319
2791,11.06753198,1.184808994,0.818238193,1.655949673,2.845995604,3.764429605,4.682769135,5.886785563
2792,3.936931649,2.332225339,1.909592148,3.613740432,5.922439278,7.670776583,9.406553472,11.67442487
2793,6.685062911,2.394618744,1.788920894,3.565223159,6.042393194,7.953367078,9.877309552,12.42022323
2794,6.943945285,2.391176771,3.48187189,6.124130542,9.381243194,11.71149063,13.95009454,16.79263476
2795,0.250239544,3.347485321,2.775280707,5.376171355,8.972500986,11.73936915,14.51701904,18.18614076
2796,5.635774692,2.717338857,2.268526482,4.545876008,7.662754545,10.06005362,12.47585064,15.68638039
2797,0.372639557,3.17382379,1.99124309,3.745343157,6.050971441,7.768600581,9.460198887,11.65704755
2798,0.879894131,2.489009968,1.763074521,3.175846458,4.979205383,6.304053949,7.599834966,9.274335426
2799,3.48565221,2.524806445,1.553955176,2.86245097,4.545615884,5.782818192,6.991556829,8.550246905
2800,2.555297462,2.342162183,1.558850321,3.175370897,5.424374012,7.146068724,8.863936052,11.11753301
2801,3.333518159,2.416457122,1.565711753,3.195599526,5.613530052,7.537309627,9.496645552,12.10739148
2802,2.779914544,3.419564496,1.673896792,3.199499986,5.29843863,6.913902753,8.538520652,10.68977688
2803,8.245707809,2.811872941,2.517006502,4.860682415,8.0646062,10.55751109,12.92608063,16.10034269
2804,3.638212674,2.296770397,2.559969554,4.679248602,7.385568155,9.372350201,11.31486389,13.8236601
2805,0.394596281,3.78799405,1.549898336,3.027759824,5.061719859,6.613619022,8.160580908,10.18793183
2806,2.01082773,2.793867725,2.032285364,3.781591811,6.06122011,7.754305074,9.420225494,11.58383824
2807,0.686451524,2.720780824,1.463732976,2.814721703,4.636957444,6.012477879,7.37632012,9.156588443
2808,0.797021777,2.44359641,1.414128971,3.052976493,5.338729842,7.088818754,8.836644776,11.13246869
2809,2.776634372,2.069061679,1.515794913,2.837908089,4.591103688,5.904375172,7.20153148,8.890231783
2810,1.14710822,2.203944984,1.400665263,2.921350952,5.145100488,6.897477943,8.674256883,11.03420872
2811,2.846782482,2.163420386,1.210972967,2.475561929,4.28921048,5.702221247,7.125500767,9.00589387
2812,4.498396047,2.169294973,1.387397973,2.659982168,4.374937712,5.669390955,6.952824695,8.62848648
2813,1.12298162,2.858107822,1.659875225,3.285453672,5.554578169,7.300302142,9.048930285,11.35041112
2814,4.306462416,2.638841169,1.795745667,3.257965643,5.124026898,6.493367782,7.83138851,9.558692102
2815,0.665818016,2.33490486,1.540774388,2.953382019,4.856429344,6.290729507,7.710930882,9.561840348
2816,0.922597209,2.367444546,1.984305305,3.87209433,6.492758861,8.502688067,10.51151108,13.15105855
2817,3.505345253,1.972726063,1.295935049,2.493091923,4.108136649,5.327400215,6.536357821,8.114496191
2818,4.117726557,2.207049507,1.353138953,2.604608513,4.29454874,5.570925269,6.836623676,8.488971628
2819,3.121379968,2.246187064,1.555718083,3.410878864,6.365652132,8.815184774,11.36901634,14.83581996
2820,1.59670267,3.53493178,1.853007952,3.627857767,6.006843071,7.78979016,9.548256252,11.83161368
2821,0.640900165,2.639530932,2.123953631,3.912963732,6.235762822,7.942614811,9.60478314,11.73806517
2822,0.586527902,2.247107698,1.382945697,2.662992785,4.391483546,5.696937463,6.991629505,8.681785914
2823,3.403066981,1.907214806,1.28775116,2.741277476,4.833355084,6.476522907,8.145831103,10.37403787
2824,0.708250091,2.283501494,1.590824831,3.203432036,5.490363996,7.263741705,9.046942975,11.40060921
2825,1.597878593,1.935482523,1.28940691,2.463064608,4.036659851,5.220859711,6.392929688,7.920778226
2826,1.042819566,1.764931581,1.377231692,2.596792193,4.195091861,5.38279773,6.550526114,8.064503094
2827,0.224086931,1.951686267,1.329498741,2.546581113,4.183013748,5.41521195,6.634711171,8.223691966
2828,0.830988649,1.463548338,1.189354042,2.188889816,3.487333056,4.45324126,5.406216872,6.647920433
2829,0.618783319,1.652201349,0.839640528,1.680078164,2.860446995,3.769533823,4.679651686,5.87611188
2830,0.556478636,1.668955371,1.132226329,2.175615014,3.582162607,4.643605031,5.69577133,7.069095071
2831,2.170284063,1.194425825,0.991130101,1.82734249,2.914290589,3.719956974,4.511521341,5.537825236
2832,4.061514147,1.5260482,1.244552661,2.325842004,3.737864001,4.786344502,5.817168629,7.154238278
2833,1.668704396,1.769810928,1.274205965,2.444422,4.021353704,5.211455916,6.391294337,7.931493014
2834,1.365331268,1.951156258,1.307857912,2.495426273,4.081437143,5.27280129,6.450961192,7.985790399
2835,0.375291678,1.735408398,1.449135769,2.82133723,4.733190508,6.199814872,7.664396729,9.585443122
2836,1.340483734,1.548705899,1.17933984,2.179236017,3.46962314,4.4220496,5.355696015,6.563905941
2837,1.472679135,1.762246698,1.137264512,2.191309177,3.615685088,4.691908993,5.759420852,7.15334645
2838,1.736724325,1.777345251,1.167324547,2.260192137,3.742689296,4.865139737,5.980084743,7.437719703
2839,0.3769672,2.005786997,1.317760219,2.413500227,3.853670099,4.936034109,6.011565156,7.422645967
2840,0.315953149,1.593918526,1.056071935,2.136719078,3.656037853,4.839572726,6.039197516,7.639195125
2841,6.631550201,1.303564958,1.068822273,2.076592376,3.453560181,4.500085781,5.541168191,6.903611103
2842,3.133815002,1.813032719,1.282805262,2.471369287,4.075599211,5.286769084,6.487758561,8.055557084
2843,6.081209948,1.888622322,2.302929929,4.265386856,6.851352449,8.768155721,10.6434277,13.0590443
2844,5.735580666,2.327867729,1.633083197,3.095914021,5.046530556,6.507551694,7.948613102,9.820353686
2845,0.447293742,2.844204667,1.431835825,2.758080379,4.54812412,5.899774011,7.240044584,8.989839153
2846,1.914231679,2.630014601,2.023859469,3.895463064,6.422319749,8.330695516,10.2231072,12.69376861
2847,2.746745133,2.346097179,1.623150313,3.149992899,5.252774973,6.868214135,8.489823017,10.63241656
2848,0.068239865,2.962841389,2.150271972,4.116852525,6.751373995,8.73085514,10.68747098,13.23456008
2849,4.374351942,2.276274283,0.99966159,1.927050739,3.167725631,4.09703939,5.012975877,6.201803778
2850,1.60979285,2.331408127,1.426039592,2.823489607,4.714709766,6.152095484,7.586923291,9.474550694
2851,3.36774312,2.336156969,1.455670913,2.683858326,4.266798184,5.433418023,6.575784286,8.052396394
2852,0.191491765,2.10417222,1.243593896,2.438254056,4.080696218,5.332932578,6.580604619,8.215641636
2853,0.338802305,2.115799258,1.225947255,2.388154393,3.980713685,5.193158995,6.400371401,7.981367792
2854,1.340217649,1.590345054,1.15633467,2.223348148,3.662741954,4.749538667,5.826996498,7.233617786
2855,0.619202038,1.748850541,1.063400874,2.102339516,3.523674466,4.605028102,5.681859862,7.093004215
2856,1.620698052,1.583986372,1.169185903,2.243902619,3.691096032,4.782333555,5.863355544,7.273576565
2857,0.287039475,1.745824345,1.100738812,2.136099064,3.546512661,4.616845497,5.681136329,7.073131548
2858,1.007941579,1.3354284,0.910652378,1.828814382,3.160696545,4.20727086,5.266623853,6.671326289
2859,0.156520795,1.535880589,1.007258934,1.816730586,2.84916337,3.601414089,4.33100753,5.264542655
2860,0.716647619,1.629977087,0.706466964,1.37585257,2.289085441,2.983385142,3.674825273,4.580817478
2861,0.253213837,1.191013907,0.906199437,1.809480314,3.03009363,3.954170947,4.873297938,6.077994408
2862,3.180751062,1.509600683,0.700604904,1.287375331,2.040597777,2.595030717,3.137671757,3.839172167
2863,0.175187353,1.416220327,1.082337014,1.991236988,3.162792891,4.0271095,4.874355129,5.97077162
2864,2.890492933,1.317233189,0.674295908,1.355061005,2.331513823,3.092176536,3.857928427,4.868464653
2865,0.439907771,1.619891159,1.062417534,2.064101443,3.432367562,4.472319198,5.506785514,6.860598114
2866,8.480363034,1.393360117,1.125718449,2.215941118,3.749669399,4.939815144,6.139305105,7.728111218
2867,1.245496247,1.927762566,2.235489671,4.154495414,6.644102416,8.491286664,10.30928103,12.67168754
2868,4.749468045,1.827429966,1.222535771,2.363785952,3.913215264,5.087011821,6.252788889,7.776395555
2869,0.170831128,2.974248804,1.596460183,3.201600869,5.453848362,7.19982808,8.96100697,11.29664991
2870,0.527381345,1.894294614,1.242504324,2.400199103,4.009025876,5.245459881,6.483304815,8.111775341
2871,0.541720689,1.736903547,1.24622934,2.396523753,3.950935999,5.125773866,6.291386681,7.813890378
2872,7.638301296,1.670791394,1.125267757,2.092281388,3.354725681,4.291791808,5.212595746,6.406403658
2873,1.363428522,2.873486101,1.88432645,3.446863037,5.455847889,6.927811726,8.360849976,10.20095293
2874,6.144250594,2.369566552,1.46992917,2.837598171,4.694791462,6.098003818,7.487764193,9.297965029
2875,0.896751338,2.600333213,2.019827429,3.855214235,6.287811647,8.09822563,9.875239845,12.17269166
2876,1.061747329,2.043447435,1.442221359,2.77230857,4.565746897,5.919451424,7.261450628,9.01320703
2877,2.07778077,2.008447948,1.604221993,3.028736801,4.880626289,6.262785916,7.631370228,9.422210413
2878,0.253589248,2.22866543,1.382605372,2.656681468,4.37403301,5.669851835,6.954391537,8.630777067
2879,1.506783331,1.859584641,1.26567484,2.535990818,4.387905375,5.849229691,7.33240692,9.304129628
2880,1.653317405,1.999206031,1.353708872,2.738676502,4.661767973,6.142212864,7.629054676,9.594245823
2881,1.633599498,1.896320164,1.406563491,2.593554273,4.118211675,5.243027532,6.346915141,7.777949873
2882,2.238426408,1.961260104,1.213706393,2.445524446,4.183197075,5.52778379,6.879218663,8.663004799
2883,4.228109183,1.965501684,1.28914193,2.664102214,4.68719619,6.287040205,7.911415599,10.07050345
2884,2.399106516,2.371225457,1.303827387,2.646940617,4.512187823,5.941695029,7.370795695,9.249414921
2885,1.842868181,2.509169874,1.769783439,3.357696309,5.404681631,6.918924527,8.407551149,10.34153225
2886,1.177162301,2.433181614,1.416976458,2.830494244,4.785864193,6.284449464,7.783826777,9.757163565
2887,0.381814408,2.118707799,1.908979506,3.305751094,5.009309865,6.232024199,7.413872529,8.927060899
2888,0.083517345,2.01518762,1.306402887,2.552824642,4.239516817,5.511846555,6.771281729,8.412270941
2889,1.732451293,1.398146427,1.017062723,1.957118964,3.224582949,4.181140312,5.129431937,6.367159766
2890,0.671002365,1.722890804,1.027250141,2.01741392,3.367373387,4.391212857,5.408447581,6.738223098
2891,3.900875983,1.635974967,0.987393263,1.903434069,3.141827799,4.077795411,5.006192982,6.218664939
2892,3.083036851,1.996336491,1.446306407,2.800469372,4.66739433,6.09690123,7.526093669,9.40505219
2893,6.277633789,2.224452716,1.746707845,3.139229646,4.936787404,6.266221888,7.571333455,9.262727578
2894,2.578110648,3.188929183,1.359517566,2.614162951,4.306917226,5.584906699,6.851838139,8.505425412
2895,0.233425993,2.190136818,3.069110571,5.772340142,9.320404762,11.94741082,14.5191098,17.83644408
2896,2.28431934,2.121685619,1.448893123,2.791262726,4.587107538,5.954921242,7.327653999,9.147107643
2897,0.545850919,2.012020639,1.395170231,2.654402001,4.346208313,5.621387588,6.88486711,8.533936878
2898,1.918847557,1.968361667,1.216543717,2.383130643,3.995246462,5.228052436,6.458308527,8.071957427
2899,0.163537158,2.153486529,1.264960288,2.391429516,3.883558347,4.998455752,6.0974727,7.52512792
2900,0.584192014,1.496212446,1.116168621,2.139705149,3.515411989,4.552010348,5.578702597,6.918005075
2901,1.167897297,1.639467773,1.145852301,2.176699845,3.523154779,4.522349957,5.504323057,6.777691348
2902,2.613507421,1.639629177,0.973702648,1.848093687,3.005548168,3.866956819,4.712793478,5.806736418
2903,1.854231892,1.734409712,1.3414052,2.509464015,4.060488702,5.223202229,6.372068997,7.868257641
2904,2.218171813,1.860256975,1.182187099,2.224429844,3.625901301,4.683859246,5.733242651,7.103814051
2905,0.40831934,1.828009079,1.689095753,3.184197211,5.230785788,6.796470933,8.362915037,10.42521367
2906,0.420257858,1.785096371,1.293750762,2.440361546,3.976083807,5.132167818,6.276634284,7.769195985
2907,2.717747886,1.641071139,0.98693023,2.050402525,3.655007339,4.940410754,6.252565285,8.001676323
2908,2.504991071,1.846003879,1.151024648,2.226869144,3.68127667,4.780340295,5.870478776,7.294070756
2909,0.815754676,1.781858381,1.098565512,2.07282842,3.357949943,4.316943596,5.262205606,6.490735493
2910,2.717464274,1.808461006,1.152188952,2.21020784,3.635238967,4.710554974,5.776571776,7.168106621
2911,0.086140033,1.965399079,1.335796291,2.66276262,4.570833553,6.070918604,7.594637583,9.625346809
2912,0.092451855,1.70963469,0.801818214,1.527676693,2.485807055,3.198627536,3.898780589,4.80519171
2913,0.565249955,1.254200465,0.835551027,1.617731079,2.679095412,3.481623042,4.277312145,5.315333757
2914,0.100534664,1.451646329,0.654178489,1.256023456,2.074648418,2.691909891,3.301449081,4.092557683
2915,0.106927377,0.811735765,0.498994079,0.951772043,1.560133731,2.018018304,2.470999381,3.060997462
2916,3.877240389,0.517685651,0.765405141,1.598741954,2.770526325,3.677589924,4.591220108,5.801584684
2917,7.254322501,1.288521827,0.883439935,1.640663032,2.643305921,3.394726952,4.137609592,5.105815218
2918,3.597813114,1.782026919,1.892761149,3.710790991,6.242574719,8.184366495,10.12355603,12.66698403
2919,0.106631726,2.409152008,1.138402342,2.188843738,3.606506503,4.676962528,5.738469541,7.124261912
2920,3.137826185,1.977755656,1.362408409,2.489993095,3.929901775,4.987178361,6.020794362,7.355819531
2921,0.324334951,1.971941272,1.574290212,2.916727644,4.710364372,6.06429617,7.409399709,9.17040897
2922,1.29522262,1.876539464,1.14173715,2.269777256,3.834624117,5.029438239,6.219045475,7.774997303
2923,2.028814266,1.765062635,1.351907383,2.477126198,3.859461842,4.850169839,5.804926415,7.022741604
2924,1.696239975,1.793600098,1.127371163,2.175698452,3.610390822,4.705375284,5.798729838,9.37101299
2925,7.133315488,2.149137443,1.118321009,2.217664508,3.763685276,4.957290169,6.154932359,7.732434265
2926,0.110002323,2.790279678,2.70051425,4.791033714,7.390952764,9.274820489,11.10445213,13.45569083
2927,0.229221103,2.100630665,1.172126852,2.25461484,3.714866393,4.817331499,5.910422397,7.337187213
2928,5.595863361,1.851556623,0.91528052,1.640443369,2.556200144,3.230226668,3.892927648,4.755419222
2929,2.535302752,2.444964437,1.403613645,2.638390228,4.288263451,5.529331729,6.758138318,8.360868569
2930,0.887965601,2.979306187,1.247595084,2.391450017,3.934679322,5.100124562,6.255947749,7.765077117
2931,5.093755022,2.025632678,1.295302836,2.567205533,4.339050025,5.710765766,7.095084433,8.933701833
2932,4.026229589,2.283527475,2.421416846,4.430282208,7.0499406,8.995805824,10.90976472,13.39304364
2933,10.55112441,2.410235296,1.476185688,2.923203427,4.918629868,6.443647522,7.965826295,9.964214749
2934,3.519956452,5.407947406,2.097446035,4.091940972,6.794052804,8.844067143,10.88536647,13.56233227
2935,1.693590142,2.910577046,3.293651157,6.562724092,11.10500887,14.56789926,18.00886288,22.49789982
2936,2.638627449,2.548987308,3.076552047,5.783399037,9.339505939,11.98765703,14.59546896,17.98169592
2937,2.118955709,2.55430229,2.465476713,4.615395137,7.439574339,9.547174388,11.62679902,14.3341452
2938,9.201589092,3.193720194,1.60550173,3.290126749,5.672917867,7.51405727,9.360806124,11.79262293
2939,1.924808445,5.089618594,4.113411085,7.32268037,11.34740523,14.25543509,17.06434259,20.64832181
2940,0.651858143,3.547984683,1.695677681,3.251236223,5.345099732,6.923231312,8.486190029,10.52375063
2941,0.661793826,3.211248683,2.414375992,4.93093289,8.422167594,11.08956091,13.74847401,17.23294434
2942,7.205214523,2.359707371,1.718839386,3.167379458,5.103590206,6.564134447,8.013300314,9.907815435
2943,0.558492275,3.241881257,2.132151632,4.449851718,7.8531665,10.53738249,13.25846703,16.86974804
2944,4.687440093,2.739765391,1.665424341,3.277750024,5.515276391,7.229918129,8.943063148,11.19262499
2945,3.076769184,3.240837592,1.711286369,3.293911312,5.429403561,7.041864695,8.640580671,10.72762784
2946,1.313260605,2.831131271,2.09704727,3.943935874,6.382753238,8.200219752,9.988217699,12.30620524
2947,1.815918771,2.753046571,1.542061791,2.970470834,4.900698776,6.359221904,7.806015568,9.695168681
2948,0.182298636,2.416048413,1.600750889,3.078737755,5.072642069,6.57797856,8.070315582,10.01852698
2949,0.557601366,2.270723496,1.409350374,2.710986944,4.466806222,5.792184596,7.106269291,8.821529569
2950,0.382783758,2.064770916,1.073895566,2.078007005,3.481805041,4.55802693,5.630637454,7.03208284
2951,1.892130428,1.978232581,1.277433519,2.456816815,4.04810421,5.249401422,6.440404528,7.995008622
2952,1.412418084,1.582987748,1.064762156,2.121704696,3.614004377,4.7621676,5.908005793,7.407245316
2953,0.100387909,1.848368272,1.142865793,2.250148168,3.812009256,5.023214146,6.24225203,7.853579788
2954,1.790203667,1.43012168,0.802466516,1.642842268,2.846789448,3.788087729,4.740315148,6.004850562
2955,5.707672705,1.546295893,1.012742191,1.971937814,3.305805922,4.329871767,5.353973871,6.699617654
2956,4.149213377,2.160642664,1.807014333,3.524232295,5.882475382,7.679857942,9.470533831,11.81641845
2957,1.132149613,2.344449222,1.283143584,2.560577795,4.389453526,5.814655491,7.24988702,9.14499698
2958,5.858152649,2.015821313,2.095950241,3.816876429,6.00726821,7.612615853,9.180770553,11.20480556
2959,0.191995885,2.933381812,2.11257334,4.386167481,7.597595354,10.0962376,12.62321929,15.98421655
